index,url,rest_price_idr,review,lat,long,is_chain,rating,new_code_res_type,rank_res_type,new_code_fac,rank_fac,encode,geohash,d_1000_airport,d_1000_atm,d_1000_bank,d_1000_cafe,d_1000_convenience_store,d_1000_gas_station,d_1000_hospital,d_1000_lodging,d_1000_meal_takeaway,d_1000_mosque,d_1000_park,d_1000_restaurant,d_1000_school,d_1000_store,d_1000_supermarket,d_1000_train_station,en_1000,n_compt_1000
5766,https://www.zomato.com/jakarta/gandy-bakery-menteng/info,40000.0,27.0,-6.197562,106.828297,0,3.5,0,12,0,27,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000,qqguwz,0.0,76.0,50.0,111.0,24.0,18.0,46.0,18.0,0.0,24.0,43.0,84.0,26.0,85.0,25.0,3.0,2.4058637504002496,0.09053497942386832
5769,https://www.zomato.com/jakarta/nadine-wibowo-pie-pisang-menteng/info,90000.0,7.0,-6.18473,106.832771,0,2.9,0,9,0,5,00000000000000000000001000000000000000000000000000000000000000000000000000000000000000,qqguz4,0.0,81.0,27.0,46.0,30.0,8.0,36.0,53.0,6.0,39.0,11.0,41.0,34.0,20.0,13.0,3.0,2.4711482911065357,0.03571428571428571
5772,https://www.zomato.com/jakarta/soto-kudus-kembang-joyo-1-menteng/info,60000.0,30.0,-6.18522,106.824929,0,3.6,0,85,0,9,00000000000000000000000000000000000010010000000000000000000000000000010000000000000000,qqguyf,0.0,108.0,48.0,33.0,31.0,5.0,26.0,45.0,20.0,60.0,10.0,43.0,37.0,45.0,29.0,1.0,2.4666691596281836,0.25874125874125875
5773,https://www.zomato.com/jakarta/pizza-marzano-karet/info,280000.0,227.0,-6.2247469309,106.8238046765,1,4.2,0,47,0,13,00000000000000000000000000000000000001000000000000000000000000100000000000000000000000,qqguwf,0.0,63.0,29.0,27.0,50.0,24.0,36.0,37.0,74.0,55.0,16.0,14.0,39.0,35.0,27.0,0.0,2.5416171919106136,0.04807692307692308
5774,https://www.zomato.com/jakarta/iga-ku-manggarai/info,160000.0,68.0,-6.211505,106.84497,0,3.8,0,566,4,0,00000000000000000000100000000000000010000000000000000000000000000000000001000000000000,qqguxm,0.0,63.0,41.0,34.0,45.0,15.0,72.0,24.0,6.0,133.0,27.0,33.0,33.0,39.0,57.0,0.0,2.440109016112831,0.35294117647058826
5775,https://www.zomato.com/jakarta/yobe-cheese-tea-karet/info,60000.0,68.0,-6.225378,106.823695,0,3.1,0,13,4,0,00000000000000100000000000000000000000000000000000000000000000000000000000000000000000,qqguwf,0.0,71.0,33.0,28.0,49.0,24.0,24.0,35.0,74.0,54.0,19.0,15.0,39.0,37.0,25.0,0.0,2.5358048762067193,0.06862745098039216
5776,https://www.zomato.com/jakarta/belly-bandit-to-go-menteng/info,135000.0,11.0,-6.190944,106.830129,0,3.6,0,185,0,203,01000000000000000100000000000000000000000000000000000000000000000000000000000000000000,qqguyb,0.0,108.0,52.0,71.0,30.0,15.0,51.0,73.0,11.0,29.0,31.0,69.0,49.0,81.0,25.0,1.0,2.493732865666334,0.04807692307692308
5778,https://www.zomato.com/jakarta/reginas-bakery-menteng/info,70000.0,15.0,-6.195738,106.828595,0,2.8,0,12,0,102,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000,qqguyb,0.0,74.0,31.0,52.0,16.0,12.0,45.0,54.0,6.0,23.0,43.0,62.0,59.0,52.0,17.0,0.0,2.482125910644548,0.06976744186046512
5779,https://www.zomato.com/jakarta/dairy-queen-karet/info,120000.0,11.0,-6.2249692416,106.8229627982,1,3.7,0,22,0,8,00000000000000000000001000000000001000000000000000000000000000000000000000000000000000,qqguwf,0.0,65.0,31.0,29.0,50.0,24.0,36.0,41.0,74.0,58.0,18.0,17.0,40.0,38.0,29.0,0.0,2.5531713782727463,0.0594059405940594
5780,https://www.zomato.com/jakarta/bakmi-gm-karet/info,125000.0,65.0,-6.224688,106.823937,1,3.7,1,6,0,17,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000,qqguwf,0.0,64.0,31.0,28.0,50.0,24.0,38.0,35.0,74.0,55.0,16.0,14.0,39.0,35.0,26.0,0.0,2.541871785401696,0.009708737864077669
5783,https://www.zomato.com/jakarta/kopi-loco-setiabudi/info,50000.0,22.0,-6.2090132967,106.8281984702,0,3.2,1,4,0,31,00000000000000000000100000000000000000000000000000000000000000000000000000000000000000,qqguwv,0.0,111.0,64.0,60.0,57.0,2.0,46.0,55.0,28.0,59.0,29.0,45.0,44.0,29.0,40.0,3.0,2.5209981410511615,0.24050632911392406
5784,https://www.zomato.com/jakarta/a-fung-baso-sapi-asli-karet/info,130000.0,36.0,-6.2250558994,106.8239220232,1,3.4,0,25,0,6,00000001000000000000000000000000000000000000000000000000000000000000000000000000000000,qqguwf,0.0,68.0,33.0,27.0,50.0,24.0,28.0,35.0,74.0,55.0,16.0,15.0,39.0,36.0,25.0,0.0,2.5354820420931006,0.0196078431372549
5785,https://www.zomato.com/jakarta/jardino-fraser-place-setiabudi/info,400000.0,21.0,-6.2157491029,106.8293296918,0,3.3,0,19,0,1026,00010000000000000000000000000000000000000000000000000000000000000000000000000000000010,qqguwu,0.0,118.0,49.0,48.0,58.0,0.0,37.0,62.0,71.0,76.0,26.0,53.0,43.0,53.0,43.0,0.0,2.4977571106741445,0.10606060606060606
5789,https://www.zomato.com/jakarta/piquant-menteng/info,800000.0,13.0,-6.200147,106.826024,0,3.6,0,199,0,1024,00000000000000000000000001000000000000000000000000000000000000000000000000000000000010,qqguwz,0.0,120.0,51.0,108.0,27.0,15.0,26.0,35.0,0.0,40.0,45.0,94.0,22.0,105.0,35.0,3.0,2.386758253161299,0.08298755186721991
5790,https://www.zomato.com/jakarta/restoran-sederhana-menteng/info,160000.0,18.0,-6.191643,106.842527,1,3.7,0,61,0,9,00000000000000000000000000000000000010000000000000000000010000000000000000000000000000,qqguz2,0.0,120.0,72.0,65.0,46.0,12.0,91.0,84.0,14.0,50.0,21.0,75.0,62.0,60.0,26.0,3.0,2.5008281910981163,0.375
5791,https://www.zomato.com/jakarta/ar-steamboat-yakiniku-setiabudi/info,150000.0,5.0,-6.2214925854,106.8269579485,0,3.8,0,301,0,26,00000000000000000000000000000000100010000000000000000000000000000000000000000000000000,qqguwg,0.0,115.0,55.0,99.0,57.0,6.0,33.0,37.0,50.0,53.0,15.0,74.0,21.0,38.0,51.0,0.0,2.4672682416337546,0.18316831683168316
5792,https://www.zomato.com/jakarta/bakmi-setiabudi-setiabudi/info,60000.0,42.0,-6.2099715603,106.8268580362,0,3.9,1,6,4,0,00000010000000000000000000000000000000000000000000000000000000000000000000000000000000,qqguwv,0.0,125.0,75.0,80.0,54.0,2.0,48.0,50.0,28.0,65.0,29.0,54.0,37.0,35.0,56.0,3.0,2.504662594254471,0.04
5793,https://www.zomato.com/jakarta/krispy-kreme-karet/info,75000.0,70.0,-6.224304,106.82312,1,3.8,0,14,0,50,00000100000000000000001000000000000000000000000000000000000000000000000000000000000000,qqguwf,0.0,59.0,31.0,26.0,50.0,20.0,40.0,41.0,74.0,59.0,18.0,15.0,40.0,36.0,28.0,0.0,2.5454900719016953,0.06930693069306931
5795,https://www.zomato.com/jakarta/wee-nam-kee-karet/info,200000.0,140.0,-6.2250628987,106.8232249841,1,4.1,2,2,0,3,00000000000000000001000000000000000000000000000000000000000000000000000000000000000000,qqguwf,0.0,68.0,34.0,29.0,48.0,24.0,36.0,41.0,74.0,58.0,18.0,17.0,41.0,38.0,29.0,0.0,2.552909418784753,0.0594059405940594
5797,https://www.zomato.com/jakarta/samwon-house-setiabudi/info,280000.0,400.0,-6.2156564441,106.8301521242,0,4.1,0,59,0,16,00000000000100000000000000000000100000000001000000000000000000000000000000000000000000,qqguwu,0.0,117.0,49.0,48.0,59.0,0.0,37.0,63.0,58.0,79.0,26.0,53.0,48.0,48.0,42.0,0.0,2.4990601355778876,0.03125
5798,https://www.zomato.com/jakarta/pho-24-karet/info,230000.0,151.0,-6.224863919,106.8228913844,1,4.0,0,56,4,0,00000000000000000000000000000000000000000000000000000000000000000000000000000000000100,qqguwf,0.0,65.0,31.0,29.0,49.0,24.0,36.0,41.0,74.0,57.0,18.0,17.0,40.0,37.0,29.0,0.0,2.553749066290907,0.0
5799,https://www.zomato.com/jakarta/beirut-lebanon-menteng/info,200000.0,69.0,-6.186465,106.825242,0,3.6,0,105,0,783,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000,qqguyc,0.0,82.0,57.0,57.0,33.0,19.0,31.0,25.0,19.0,66.0,15.0,56.0,31.0,40.0,32.0,1.0,2.5337639260177323,0.0058823529411764705
5800,https://www.zomato.com/jakarta/the-grand-duck-king-signatures-setiabudi/info,400000.0,187.0,-6.215236,106.83,0,4.2,2,2,0,16,00000000000000000001000000000000000000000000000000000000000000000000000000000000000000,qqguwu,0.0,110.0,48.0,47.0,59.0,0.0,37.0,63.0,25.0,81.0,26.0,48.0,50.0,40.0,40.0,0.0,2.4825394165133607,0.064
5801,https://www.zomato.com/jakarta/ah-mei-cafe-setiabudi/info,200000.0,80.0,-6.2152254803,106.8300723285,0,3.6,0,93,0,3,00000000000000000000000000000000000000000000000000000000000010000000000000000000000000,qqguwu,0.0,109.0,48.0,47.0,58.0,0.0,37.0,63.0,25.0,81.0,26.0,48.0,50.0,29.0,40.0,0.0,2.4755738197654447,0.016
5802,https://www.zomato.com/jakarta/kwetiaw-sapi-pontianak-88-karet/info,150000.0,26.0,-6.224308,106.82343,0,2.9,2,2,2,1,00000000000000000001000000000000000000000000000000000000000000000000000000000000000000,qqguwf,0.0,57.0,31.0,27.0,50.0,20.0,34.0,41.0,74.0,58.0,18.0,15.0,40.0,36.0,28.0,0.0,2.5468274267479267,0.06
5804,https://www.zomato.com/jakarta/drinking-menteng/info,25000.0,4.0,-6.187694,106.829945,0,2.9,0,13,0,131,00000000000000100000000000000000000000000000000000000000000000000000000000000000000000,qqguyc,0.0,86.0,48.0,38.0,25.0,27.0,35.0,35.0,4.0,46.0,21.0,30.0,32.0,25.0,14.0,1.0,2.5030541680971448,0.024
5805,https://www.zomato.com/jakarta/rm-hadir-menteng/info,90000.0,14.0,-6.191195,106.835974,0,3.1,0,85,4,0,00000000000000000000000000000000000010010000000000000000000000000000010000000000000000,qqguz0,0.0,49.0,28.0,60.0,41.0,12.0,42.0,56.0,11.0,31.0,37.0,54.0,39.0,36.0,18.0,1.0,2.5550589821107446,0.33
5806,https://www.zomato.com/jakarta/kopineto-setiabudi/info,100000.0,18.0,-6.2215222492,106.8230818212,0,3.0,0,26,0,19,00000000000000000010000000000000000000000000000000000000000000000000000000000000000000,qqguwg,0.0,111.0,56.0,99.0,64.0,4.0,48.0,37.0,49.0,71.0,10.0,56.0,36.0,44.0,53.0,0.0,2.4820451432391932,0.042666666666666665
5808,https://www.zomato.com/jakarta/kopikirankamu-manggarai/info,60000.0,7.0,-6.20815,106.843935,0,3.1,1,3,2,1,00000000000000100000100000000000000000000000000000000000000000000000000000000000000000,qqguxm,0.0,71.0,53.0,37.0,43.0,15.0,71.0,39.0,6.0,136.0,36.0,33.0,45.0,48.0,54.0,0.0,2.4706939856977828,0.47058823529411764
5809,https://www.zomato.com/jakarta/toba-tabo-manggarai/info,180000.0,38.0,-6.21603,106.843723,0,3.8,0,159,0,1584,00000000001000000000000000000000000000000000000000000000000000000000000000000000000000,qqguxk,0.0,91.0,81.0,60.0,78.0,3.0,42.0,48.0,15.0,140.0,30.0,84.0,56.0,89.0,83.0,3.0,2.4871607241488913,0.0
5810,https://www.zomato.com/jakarta/kopi-jon-setiabudi/info,70000.0,11.0,-6.2218332194,106.8214161694,0,3.3,0,26,0,11,00000000000000000010000000000000000000000000000000000000000000000000000000000000000000,qqguwg,0.0,113.0,58.0,92.0,68.0,4.0,46.0,35.0,43.0,67.0,10.0,51.0,34.0,43.0,46.0,0.0,2.4758680816903595,0.03867403314917127
5811,https://www.zomato.com/jakarta/martabak-777-karet/info,100000.0,10.0,-6.217754,106.819683,0,3.1,0,49,0,5,00000000000000000000000000000000000000000000000001000000000000000000000000100000000000,qqguws,0.0,71.0,35.0,66.0,70.0,13.0,67.0,40.0,90.0,71.0,13.0,36.0,42.0,60.0,69.0,0.0,2.5347962194155658,0.0189873417721519
5812,https://www.zomato.com/jakarta/cemplon-setiabudi/info,90000.0,18.0,-6.2096922475,106.8262538686,0,2.5,4,0,0,340,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguwv,0.0,138.0,75.0,86.0,58.0,5.0,48.0,44.0,28.0,65.0,23.0,60.0,36.0,39.0,56.0,3.0,2.494933733940039,0.1962025316455696
5814,https://www.zomato.com/jakarta/hoshino-coffee-1-karet/info,300000.0,45.0,-6.22389,106.823504,1,3.3,0,31,0,35,00000000000000000010100000000000000000000000000000000000000000000000000000000000000000,qqguwf,0.0,55.0,30.0,26.0,49.0,6.0,42.0,39.0,74.0,53.0,18.0,15.0,40.0,36.0,28.0,0.0,2.518369873131544,0.2857142857142857
5815,https://www.zomato.com/jakarta/bebek-goreng-h-slamet-karet/info,100000.0,58.0,-6.222993,106.821503,1,3.9,0,7,0,4,00000000000000000000000000000000000010010000000000000000000000000000000000000000000000,qqguwg,0.0,105.0,48.0,84.0,44.0,4.0,44.0,35.0,33.0,63.0,12.0,50.0,22.0,43.0,45.0,0.0,2.473383441421118,0.2388888888888889
5817,https://www.zomato.com/jakarta/saebru-coffee-manggarai/info,80000.0,17.0,-6.209599,106.845013,0,3.9,1,3,2,1,00000000000000100000100000000000000000000000000000000000000000000000000000000000000000,qqguxm,0.0,72.0,53.0,40.0,47.0,15.0,87.0,33.0,6.0,142.0,33.0,36.0,45.0,45.0,60.0,0.0,2.4552992306582953,0.42105263157894735
5818,https://www.zomato.com/jakarta/nasi-goreng-kambing-ngk-babeh-setiabudi/info,80000.0,15.0,-6.2214745871,106.829877533,0,3.1,0,318,4,0,00000000000000000000000000000000000000000000000000000000000000000100000000100000000000,qqguwg,0.0,137.0,64.0,84.0,47.0,6.0,35.0,43.0,47.0,56.0,20.0,84.0,32.0,41.0,48.0,0.0,2.4753093988350945,0.04922279792746114
5819,https://www.zomato.com/jakarta/gong-cha-1-karet/info,60000.0,19.0,-6.22394,106.823091,0,3.5,0,103,2,1,00000000000000100000000000000000000000000000000000000000000000000000000000000000100000,qqguwf,0.0,58.0,32.0,27.0,49.0,6.0,44.0,39.0,74.0,60.0,20.0,15.0,42.0,36.0,28.0,0.0,2.51775010172933,0.11764705882352941
5820,https://www.zomato.com/jakarta/mie-tarik-laiker-1-karet/info,120000.0,47.0,-6.2251772203,106.823932752,1,3.1,0,237,0,223,00000010000000000000000000000000000000000000000000000000000010000000000000000000000000,qqguwf,0.0,70.0,33.0,27.0,51.0,24.0,24.0,35.0,74.0,55.0,17.0,15.0,39.0,37.0,25.0,0.0,2.531616479523417,0.0196078431372549
5821,https://www.zomato.com/jakarta/baskin-robbins-menteng/info,130000.0,8.0,-6.196592,106.828296,1,3.6,0,22,0,8,00000000000000000000001000000000001000000000000000000000000000000000000000000000000000,qqguwz,0.0,78.0,48.0,107.0,23.0,18.0,47.0,18.0,0.0,21.0,43.0,86.0,28.0,90.0,25.0,3.0,2.400785498780957,0.13709677419354838
5823,https://www.zomato.com/jakarta/warung-ngalam-menteng/info,150000.0,54.0,-6.186792,106.826588,0,3.7,0,179,0,7,00000000000000000000000000000000000000010000000000000000000000000000000000000100000000,qqguyc,0.0,80.0,52.0,62.0,24.0,19.0,25.0,28.0,19.0,53.0,17.0,60.0,32.0,45.0,24.0,1.0,2.5289605802986497,0.046242774566473986
5824,https://www.zomato.com/jakarta/limau-rice-bowl-1-karet/info,100000.0,8.0,-6.224689,106.823585,0,2.9,4,0,0,4,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguwf,0.0,65.0,28.0,29.0,50.0,24.0,36.0,41.0,74.0,55.0,18.0,16.0,40.0,36.0,26.0,0.0,2.5480989322116314,0.25
5825,https://www.zomato.com/jakarta/auntie-anne-s-karet/info,80000.0,92.0,-6.2243126416,106.8233624473,1,3.9,0,12,0,5,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000,qqguwf,0.0,59.0,29.0,27.0,50.0,20.0,38.0,41.0,74.0,58.0,18.0,15.0,40.0,36.0,28.0,0.0,2.5454408414445,0.020202020202020204
5826,https://www.zomato.com/jakarta/blueberry-pancake-house-cipta-hotel-wahid-hasyim-menteng/info,180000.0,25.0,-6.187598,106.828598,0,3.2,0,317,0,1165,00000000000000000000001000000000000010000000000000000000000000000000000000000000000010,qqguyc,0.0,90.0,49.0,66.0,25.0,24.0,29.0,36.0,6.0,42.0,21.0,60.0,31.0,34.0,14.0,1.0,2.488361973451787,0.3157894736842105
5827,https://www.zomato.com/jakarta/shiraz-kebab-menteng/info,70000.0,15.0,-6.18766,106.829881,0,2.7,0,105,0,6,00100000000000000000000000000000000000000000000000000000000000000000000000000000000000,qqguyc,0.0,85.0,48.0,38.0,25.0,27.0,35.0,35.0,4.0,46.0,21.0,36.0,32.0,25.0,14.0,1.0,2.5066999252286934,0.016129032258064516
5828,https://www.zomato.com/jakarta/venom-cafe-karet/info,300000.0,8.0,-6.229111,106.81993,0,3.4,0,26,0,1540,00000000000000000010000000000000000000000000000000000000000000000000000000000000000000,qqguwd,0.0,90.0,33.0,44.0,29.0,24.0,15.0,36.0,58.0,34.0,16.0,50.0,33.0,57.0,25.0,0.0,2.526707777661114,0.06181818181818182
5829,https://www.zomato.com/jakarta/dejamu-setiabudi/info,50000.0,10.0,-6.2152874751,106.830117926,1,3.6,0,225,0,1609,00000000000000100000000000000000000000010000000000000000000000000000000000000000000000,qqguwu,0.0,109.0,48.0,47.0,58.0,0.0,37.0,63.0,25.0,81.0,26.0,48.0,50.0,32.0,40.0,0.0,2.4782987713183173,0.12
5832,https://www.zomato.com/jakarta/delico-menteng/info,300000.0,16.0,-6.198554,106.836819,1,3.1,0,173,0,25,00010100000000000000000000000000000001000000000000000000000000000000000000000000000010,qqguxp,0.0,75.0,50.0,41.0,11.0,9.0,38.0,64.0,6.0,65.0,29.0,48.0,81.0,45.0,24.0,0.0,2.4632578159060383,0.1276595744680851
5833,https://www.zomato.com/jakarta/gelato-secrets-setiabudi/info,130000.0,270.0,-6.2159000901,106.8300864101,1,4.4,0,135,0,19,00000000000000000000000000000000001000000000000000000000000000000000000000000000000000,qqguwu,0.0,118.0,49.0,44.0,60.0,0.0,37.0,60.0,74.0,77.0,26.0,53.0,48.0,53.0,45.0,0.0,2.4981668652236433,0.0
5836,https://www.zomato.com/jakarta/sate-kampoeng-menteng/info,100000.0,7.0,-6.18769,106.829943,0,2.8,0,53,4,0,00000000000000000000000000000000000000000000000000000000000000000100000000000000000000,qqguyc,0.0,86.0,48.0,38.0,25.0,27.0,35.0,35.0,4.0,46.0,21.0,30.0,32.0,25.0,14.0,1.0,2.5030541680971448,0.024193548387096774
5838,https://www.zomato.com/jakarta/kafe-betawi-setiabudi/info,300000.0,77.0,-6.2153434704,106.8300880864,1,2.4,0,42,0,3,00000000000001000000000000000000000000000000000000000000000000000000010000000000000000,qqguwu,0.0,110.0,48.0,47.0,59.0,0.0,37.0,63.0,25.0,81.0,26.0,50.0,50.0,40.0,41.0,0.0,2.4834463004705656,0.032
5839,https://www.zomato.com/jakarta/ruls-coffee-gallery-manggarai/info,100000.0,22.0,-6.212422,106.845147,0,3.8,0,28,0,1062,00000000000000000000101000000000000000000000000000000000000000000000000000000000000000,qqguxm,0.0,60.0,38.0,31.0,48.0,15.0,72.0,15.0,6.0,128.0,21.0,33.0,27.0,36.0,54.0,0.0,2.4146762683308944,0.3333333333333333
5840,https://www.zomato.com/jakarta/maison-tatsuya-menteng/info,400000.0,61.0,-6.183393,106.827328,0,3.9,0,125,0,385,00000000000000000000000000000000100000100000000000000000000000000000000000000000000000,qqguyf,0.0,103.0,42.0,42.0,26.0,7.0,21.0,51.0,7.0,38.0,19.0,50.0,37.0,51.0,25.0,3.0,2.47333572633172,0.0896551724137931
5842,https://www.zomato.com/jakarta/ootoya-karet/info,250000.0,180.0,-6.224975,106.82363,1,4.1,0,8,0,20,00000000000000000000000000000000000000100000000000000000000000000000000000000010000000,qqguwf,0.0,68.0,31.0,27.0,49.0,24.0,36.0,37.0,74.0,54.0,18.0,15.0,39.0,36.0,27.0,0.0,2.5451126624156406,0.08737864077669903
5843,https://www.zomato.com/jakarta/super-sugoi-manggarai/info,100000.0,12.0,-6.21627,106.837699,0,3.8,0,125,0,1334,00000000000000000000000000000000100000100000000000000000000000000000000000000000000000,qqguxh,0.0,124.0,89.0,65.0,57.0,14.0,51.0,27.0,28.0,90.0,30.0,89.0,36.0,82.0,53.0,0.0,2.504626410400978,0.13122171945701358
5844,https://www.zomato.com/jakarta/bangikopi-karet/info,230000.0,15.0,-6.224234,106.823013,0,3.1,0,102,0,94,00000000000000000000000000000000000010000000000000000000000010000000000000000000000000,qqguwf,0.0,57.0,30.0,26.0,49.0,14.0,44.0,41.0,74.0,59.0,18.0,15.0,42.0,36.0,28.0,0.0,2.5362687931381815,0.25742574257425743
5847,https://www.zomato.com/jakarta/bari-uma-ramen-setiabudi/info,230000.0,332.0,-6.2158184304,106.830123961,1,4.3,0,29,0,1622,00000000000000000000000000000000000000100000000000000000000000001000000000000000000000,qqguwu,0.0,118.0,49.0,46.0,60.0,0.0,37.0,63.0,74.0,77.0,26.0,53.0,48.0,51.0,43.0,0.0,2.497650278311503,0.03125
5849,https://www.zomato.com/jakarta/j-co-donuts-coffee-menteng/info,120000.0,55.0,-6.196682,106.828389,1,2.9,0,28,0,66,00000000000000000000101000000000000000000000000000000000000000000000000000000000000000,qqguwz,0.0,78.0,48.0,107.0,23.0,18.0,47.0,18.0,0.0,20.0,43.0,86.0,28.0,90.0,25.0,3.0,2.3991581707624,0.192
5852,https://www.zomato.com/jakarta/street-kings-karet/info,160000.0,88.0,-6.22424,106.823308,0,4.0,0,675,0,909,00000000000000000000000000000000000000000010000000000000000000000000000000000000000010,qqguwf,0.0,57.0,30.0,26.0,49.0,14.0,40.0,41.0,74.0,58.0,18.0,15.0,40.0,36.0,28.0,0.0,2.5368306305555635,0.1414141414141414
5853,https://www.zomato.com/jakarta/yan-kedai-kopi-menteng/info,160000.0,53.0,-6.186148,106.825148,0,3.2,0,98,0,912,00010000000000000000100000000000000001000000000000000000000000000000000000000000000010,qqguyc,0.0,86.0,54.0,55.0,33.0,19.0,35.0,27.0,19.0,68.0,15.0,52.0,33.0,40.0,29.0,1.0,2.534382070167273,0.14201183431952663
5854,https://www.zomato.com/jakarta/genki-sushi-karet/info,250000.0,48.0,-6.2242813115,106.823065728,1,3.5,0,8,0,7,00000000000000000000000000000000000000100000000000000000000000000000000000000010000000,qqguwf,0.0,57.0,31.0,26.0,50.0,20.0,40.0,41.0,74.0,59.0,18.0,15.0,40.0,36.0,28.0,0.0,2.546692875463891,0.0891089108910891
5855,https://www.zomato.com/jakarta/rephas-restaurant-menteng/info,150000.0,4.0,-6.196511,106.828873,0,3.7,0,226,0,21,00000000000000000000101000000000000010000000000000000000000000000000000000000000000010,qqguwz,0.0,74.0,48.0,103.0,23.0,18.0,50.0,20.0,0.0,19.0,43.0,86.0,27.0,80.0,22.0,3.0,2.408713334293211,0.2017167381974249
5856,https://www.zomato.com/jakarta/sesepuh-kopi-manggarai/info,80000.0,13.0,-6.212713,106.843619,0,3.0,1,4,0,1482,00000000000000000000100000000000000000000000000000000000000000000000000000000000000000,qqguxm,0.0,61.0,44.0,27.0,49.0,15.0,73.0,30.0,9.0,113.0,18.0,38.0,22.0,33.0,52.0,0.0,2.455702659955781,0.2777777777777778
5857,https://www.zomato.com/jakarta/bebek-ayam-goreng-pak-ndut-setiabudi/info,100000.0,32.0,-6.2151141563,106.8301199377,0,3.1,4,0,4,0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguwu,0.0,104.0,48.0,45.0,58.0,0.0,37.0,62.0,25.0,85.0,26.0,48.0,50.0,25.0,40.0,0.0,2.4733386326156968,0.272
5858,https://www.zomato.com/jakarta/wok-n-tok-yello-hotel-manggarai-manggarai/info,150000.0,9.0,-6.210637,106.845251,0,2.9,0,33,0,432,00000000000000000000000000000000000010000000000000000000000000000000000000100000000000,qqguxm,0.0,72.0,53.0,40.0,47.0,15.0,87.0,30.0,6.0,141.0,30.0,33.0,48.0,45.0,60.0,0.0,2.4496123704860877,0.42105263157894735
5859,https://www.zomato.com/jakarta/waroeng-pepenyetan-bu-neneng-karet/info,70000.0,5.0,-6.221488,106.821365,0,3.6,4,0,4,0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguwg,0.0,115.0,63.0,90.0,73.0,4.0,46.0,38.0,45.0,71.0,10.0,58.0,40.0,43.0,49.0,0.0,2.482874615146527,0.18487394957983194
