url,title,rest_type,rest_price,rest_facility,rest_longlat,rating,review
https://www.zomato.com/jakarta/warung-cuci-mulut-beji-depok/info,Warung Cuci Mulut,Street Food|Desserts,Rp100.000 for two people (approx.),Takeaway Available|Indoor Seating|Smoking Area|Wifi|Outdoor Seating|Desserts and Bakes|Praying Room|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.3668270000,106.8135340000']",3.4,51
https://www.zomato.com/jakarta/warkop-doa-ibu-2-sukmajaya-depok/info,Warkop Doa Ibu,Coffee|Snacks,"Rp50.000 for two people (approx.)|Masih dalam rangka pesan kopi dari rumah aja, kali ini pilihan saya jatuh kepada Warkop Doa Ibu. Setelah dicek di akun Instagram nya ternyata lokasinya engga jauh dari sekolah SMA saya yaitu di ujung Jalan Raden Saleh, tepatnya di Jalan Tole Iskandar. Gerainya sih sederhana banget, hanya berupa gerobak pinggir jalan dengan segala peralatan seduh manual. Tapi apakah cita rasanya sesederhana gerainya? Langsung aja saya cari tahu.Minuman Mixberry Latte (Rp.40.000,-) dalam kemasan botol menjadi menu yang saya pesan. Gambar logo dibotolnya ngegemesin banget, ada yang mirip kaleng biskuit legendaris, ada juga yang bergambar sang pemilik sedang menyeduh kopi. Tapi bukan cuma kemasannya aja...read more",Takeaway Available|Outdoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.4042300000,106.8405730000']",-,1
https://www.zomato.com/jakarta/dapur-solo-beji-depok/info,Dapur Solo,Jawa,"Rp180.000 for two people (approx.)|Another Indonesia cuisine!!Dapur solo, sesuai dengan namanya menu-menu yang di jual di sini fokus dengan makanan khas jawa tengah dan sekitarnya . Nasi gudeg, nasi langgi dan tentunya yg menjadi ciri khas adalah Selat Solo ( semacam steak versi Jawa Tengah)Hari ini makan bertiga sama temen sekalian untuk buka puasa, kedua temen gue memutuskan untuk memesan paketan makanan dan minuman . Bisa di pilih ada mau nasi langgi, nasi urap atau nasi gudeg dengan minuman ysng sudah di tentukan yaitu es cincau .Paketan tersebut dengan harga Rp.45k++ untuk porsinya oke dan gak pelit, bikin kenyang dan rasanya oke jugaDan gue sendiri memutuskan untuk membeli salah 1 menu favorite yaitu Selat...read more",Home Delivery|Takeaway Available|Table booking recommended|Indoor Seating|Smoking Area|Private Dining Area Available|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.3866360000,106.8265790000']",3.3,16
https://www.zomato.com/jakarta/coto-makassar-beji/info,Coto Makassar,Makassar,Rp50.000 for two people (approx.),Breakfast|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.3775010000,106.8328370000']",3.7,9
https://www.zomato.com/jakarta/kedai-h-asari-jagakarsa/info,Kedai H. Asari,Betawi|Jawa|Soto,Rp170.000 for two people (approx.),Home Delivery|Takeaway Available|Smoking Area|Outdoor Seating|Wifi|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.3343380000,106.8278070000']",3.8,76
https://www.zomato.com/jakarta/kong-cow-beji/info,Kong & Cow,Western|Tea,Rp80.000 for two people (approx.),Breakfast|Takeaway Available|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.3631740000,106.8285990000']",3.6,6
https://www.zomato.com/jakarta/beeu-cafe-beji-depok/info,Beeu Cafe,Coffee,Rp70.000 for two people (approx.),Takeaway Available|Indoor Seating|Smoking Area|Outdoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.3630980000,106.8245500000']",3.5,5
https://www.zomato.com/jakarta/pempek-palembang-musi-raya-beji/info,Pempek Palembang Musi Raya,Palembang,Rp65.000 for two people (approx.),Breakfast|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.3871580000,106.8277780000']",3.6,9
https://www.zomato.com/jakarta/kimochii-teppanyaki-beji/info,Kimochii Teppanyaki,Japanese,Rp70.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.3723440000,106.8324600000']",3.4,6
https://www.zomato.com/jakarta/boboutea-cimanggis-depok/info,Boboutea,Beverages,Rp60.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.3604610000,106.8484740000']",-,0
https://www.zomato.com/jakarta/pondok-serambi-jagakarsa/info,Pondok Serambi,Aceh,Rp70.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.3386400000,106.8348270000']",3.2,4
https://www.zomato.com/jakarta/yoshinoya-1-beji/info,Yoshinoya,Japanese|Fast Food,Rp100.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.3723710000,106.8349180000']",3.9,154
