,index,url,rest_price_idr,review,lat,long,is_chain,alcohol,delivery,entertainment,indoor seating,kid friendly,no alcohol available,others_facility,outdoor seating,parking service,praying room,private dining area available,self service,smoking area,special_meal,table booking,table booking not available,table reservation required,takeaway available,asian,bakery,beverages,cafe,coffee,desserts,drink,fast_food,india,indonesia_traditional,indonesian,melayu,mid_east,noodle,others_type,seafood,snacks,special_food,street_food,tea,western,encode,geohash,d_1000_airport,d_1000_atm,d_1000_bank,d_1000_cafe,d_1000_convenience_store,d_1000_gas_station,d_1000_hospital,d_1000_lodging,d_1000_meal_takeaway,d_1000_mosque,d_1000_park,d_1000_restaurant,d_1000_school,d_1000_store,d_1000_supermarket,d_1000_train_station,en_1000,n_compt_1000,avg_n_rest,rating
1301,2534,https://www.zomato.com/jakarta/sunshine-vegetarian-1-pantai-indah-kapuk/info,150000,27.0,-6.1122097352,106.7471984401,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,00000000000000000001000000000000010010000000000000000000000000000000000000000000000000,qqgvjp,0.0,24.0,33.0,47.0,2.0,6.0,2.0,7.0,0.0,0.0,3.0,62.0,14.0,76.0,4.0,0.0,1.954198967534368,0.2051282051282051,3.6666666666666674,3.3
1302,6417,https://www.zomato.com/jakarta/waroeng-western-palmerah/info,100000,107.0,-6.200671,106.783975,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000,qqgutz,0.0,58.0,50.0,133.0,65.0,12.0,9.0,101.0,3.0,116.0,12.0,46.0,42.0,59.0,75.0,0.0,2.3704385948869104,0.0,0.0,3.6
1305,575,https://www.zomato.com/jakarta/gopek-restaurant-tebet/info,250000,70.0,-6.223184,106.842423,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000010000000000000000000000000,qqgux7,3.0,56.0,41.0,49.0,22.0,17.0,31.0,25.0,6.0,57.0,27.0,50.0,31.0,41.0,37.0,0.0,2.563853015320038,0.1858407079646017,3.495238095238095,3.5
1306,4412,https://www.zomato.com/jakarta/red-sun-karet/info,150000,173.0,-6.2250119039,106.8231438473,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000001000000000000000000000000000000000000000000,qqguwf,0.0,67.0,33.0,29.0,48.0,24.0,36.0,41.0,74.0,58.0,18.0,17.0,40.0,38.0,29.0,0.0,2.553153712269708,0.0198019801980198,3.8,3.5
1309,3240,https://www.zomato.com/jakarta/queen-eat-coffee-kebayoran-lama/info,120000,5.0,-6.246517,106.756899,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000101000000000000010000000000000000000000000000000000000000000000000,qqgumq,0.0,18.0,21.0,155.0,55.0,9.0,12.0,32.0,0.0,72.0,9.0,34.0,52.0,103.0,49.0,0.0,2.2449775804985284,0.0,0.0,3.3
1310,3413,https://www.zomato.com/jakarta/gokana-ramen-teppan-blok-m/info,110000,96.0,-6.244672,106.797878,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00010000000000000000000000000000000000100000000000000000000000000000000000000000000000,qqguqp,0.0,116.0,49.0,30.0,38.0,6.0,38.0,71.0,17.0,45.0,35.0,26.0,36.0,54.0,43.0,0.0,2.481778650330257,0.209090909090909,3.747826086956522,3.4
1319,2435,https://www.zomato.com/jakarta/seblak-wae-atuh-tanjung-duren/info,60000,119.0,-6.182473,106.784059,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000100000000000,qqguvf,0.0,41.0,32.0,28.0,34.0,3.0,7.0,32.0,6.0,37.0,19.0,46.0,23.0,37.0,25.0,0.0,2.489753453402911,0.1868131868131868,3.399999999999999,3.5
1320,3318,https://www.zomato.com/jakarta/urban-latte-gandaria/info,90000,10.0,-6.244168,106.783528,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,00000000000000100000100000000000000000000000000000000000000000000000100000000000000000,qqgumz,0.0,71.0,49.0,29.0,153.0,17.0,31.0,29.0,16.0,69.0,23.0,24.0,56.0,32.0,41.0,3.0,2.4386053484724304,0.1647058823529411,3.5357142857142856,3.3
1321,2184,https://www.zomato.com/jakarta/warung-leko-tanjung-duren/info,230000,187.0,-6.177927,106.791174,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000010000000000000000000000000000000000000000000000,qqguy5,0.0,43.0,59.0,30.0,40.0,6.0,4.0,29.0,7.0,51.0,17.0,36.0,30.0,18.0,19.0,0.0,2.4490100177804006,0.0326086956521739,3.4,3.7
1325,4639,https://www.zomato.com/jakarta/it-s-my-cake-fatmawati/info,100000,74.0,-6.2782394219,106.8052618951,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000100000000000000000000000000000000000000000000000000000000000000000000000000000000,qqguq3,0.0,17.0,15.0,5.0,10.0,2.0,4.0,14.0,1.0,15.0,3.0,15.0,12.0,16.0,3.0,0.0,2.4149975748880355,0.025,3.7,3.8
1326,3632,https://www.zomato.com/jakarta/liberta-sudirman/info,200000,72.0,-6.2075190686,106.8176868931,0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000000000000000000000000000001000000000000000000000000000000000000000000000000,qqguwt,0.0,189.0,63.0,61.0,84.0,6.0,20.0,43.0,3.0,64.0,26.0,38.0,37.0,27.0,51.0,3.0,2.34029647523708,0.0701754385964912,3.6125,3.9
1327,2020,https://www.zomato.com/jakarta/bakmi-tanjung-duren-barat-tanjung-duren/info,120000,37.0,-6.175522,106.781855,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000010000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguvg,0.0,54.0,64.0,42.0,70.0,1.0,5.0,33.0,8.0,27.0,12.0,45.0,43.0,27.0,29.0,0.0,2.404063478981761,0.25,3.390625,3.5
1330,6454,https://www.zomato.com/jakarta/old-chang-kee-1-senayan/info,80000,29.0,-6.227228,106.79723,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000001000000000000000000,qqguw4,0.0,153.0,58.0,80.0,13.0,15.0,24.0,50.0,7.0,42.0,18.0,75.0,48.0,75.0,53.0,0.0,2.392184542535106,0.0157894736842105,3.5666666666666664,3.6
1331,5801,https://www.zomato.com/jakarta/ah-mei-cafe-setiabudi/info,200000,80.0,-6.2152254803,106.8300723285,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000010000000000000000000000000,qqguwu,0.0,109.0,48.0,47.0,58.0,0.0,37.0,63.0,25.0,81.0,26.0,48.0,50.0,29.0,40.0,0.0,2.4755738197654447,0.0155038759689922,3.3,3.6
1332,7181,https://www.zomato.com/jakarta/damascus-culinary-senen/info,200000,4.0,-6.181355,106.838399,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00100000000000000000000000000000000000000000000000000100000000000000000000000000000000,qqguz4,0.0,106.0,54.0,33.0,30.0,10.0,51.0,41.0,30.0,57.0,12.0,57.0,26.0,40.0,20.0,4.0,2.5059812880246604,0.0434782608695652,3.95,3.6
1334,5287,https://www.zomato.com/jakarta/shihlin-1-pluit/info,90000,35.0,-6.107691,106.77958,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000000000000100001000000,qqgvmb,0.0,15.0,22.0,48.0,8.0,3.0,7.0,9.0,7.0,9.0,3.0,32.0,27.0,29.0,10.0,0.0,2.3549888143423408,0.0588235294117647,3.7,3.7
1335,1012,https://www.zomato.com/jakarta/odelice-thamrin/info,250000,45.0,-6.188987,106.828825,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01000000000000000000000000000000000000000000000000000000000000000000000000000000000000,qqguyc,0.0,96.0,55.0,78.0,29.0,22.0,32.0,37.0,4.0,38.0,21.0,68.0,33.0,65.0,20.0,1.0,2.472330748445426,0.0144230769230769,3.7,3.8
1336,1477,https://www.zomato.com/jakarta/sarimande-thamrin/info,80000,4.0,-6.199202,106.822055,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000010000000000000000000000000000,qqguwz,0.0,175.0,55.0,110.0,66.0,12.0,25.0,54.0,12.0,68.0,27.0,95.0,36.0,107.0,61.0,6.0,2.442299581301432,0.0114942528735632,3.2000000000000006,3.4
1337,6764,https://www.zomato.com/jakarta/wulangreh-omah-budaya-kemang/info,140000,6.0,-6.278533,106.824352,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000010000000000000000000000000000000000000000000000,qqguqc,0.0,28.0,19.0,25.0,9.0,8.0,1.0,12.0,9.0,28.0,6.0,39.0,18.0,44.0,13.0,0.0,2.411928519172185,0.0476190476190476,3.1,3.5
1340,919,https://www.zomato.com/jakarta/lidah-sapi-soepomo-2-tebet/info,100000,11.0,-6.238664,106.845358,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqgux2,2.0,80.0,45.0,19.0,28.0,19.0,18.0,31.0,4.0,33.0,16.0,48.0,38.0,60.0,17.0,0.0,2.4804030064869607,0.4418604651162791,3.3263157894736834,3.7
1342,138,https://www.zomato.com/jakarta/jonbons-coffee-eatery-kelapa-gading/info,150000,23.0,-6.169602,106.907027,0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000010100000000000000010000000000000000000000000000000000000000000000000,qquhbs,0.0,55.0,80.0,97.0,72.0,10.0,10.0,79.0,62.0,39.0,20.0,73.0,68.0,95.0,26.0,2.0,2.4926053012780245,0.3289473684210526,3.7599999999999993,3.8
1343,299,https://www.zomato.com/jakarta/restaurant-sari-21-kelapa-gading/info,170000,50.0,-6.160042,106.907441,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00000000000000000001000000000000000000000000000000000000000000000010000000000000000000,qquhbw,0.0,112.0,122.0,75.0,31.0,7.0,10.0,46.0,13.0,19.0,14.0,135.0,54.0,87.0,33.0,2.0,2.334962975661306,0.1684782608695652,3.609677419354839,3.8
1346,382,https://www.zomato.com/jakarta/shitako-takoyaki-2-kelapa-gading/info,50000,28.0,-6.145569,106.892057,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000100000000000100000000000000000000000000000000000000000000000,qquj03,0.0,53.0,43.0,40.0,22.0,13.0,16.0,28.0,7.0,8.0,2.0,45.0,26.0,41.0,12.0,0.0,2.424224185015599,0.1,3.7875,3.5
1347,3151,https://www.zomato.com/jakarta/kamus-kopi-2-gandaria/info,80000,7.0,-6.243953,106.783466,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000100000000000000000000000000000000000000000000000000000000000000000,qqgumz,0.0,77.0,51.0,29.0,153.0,17.0,31.0,29.0,16.0,68.0,23.0,26.0,56.0,32.0,44.0,3.0,2.440646289308785,0.2823529411764706,3.6125,3.6
1348,825,https://www.zomato.com/jakarta/bakmi-sahardjo-tebet/info,120000,24.0,-6.221037,106.846333,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000010000000000001000000000000000000000000000000000000000000000000000000000000000000,qqgux7,3.0,77.0,63.0,50.0,41.0,35.0,53.0,25.0,27.0,90.0,17.0,51.0,36.0,53.0,54.0,0.0,2.5747512273811584,0.0306122448979591,3.7,3.4
1351,3526,https://www.zomato.com/jakarta/liberica-scbd/info,350000,292.0,-6.224619,106.809909,1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01000000000000000000101000000000000010000000000000000000000000000000000000000000000000,qqguwd,0.0,104.0,60.0,59.0,18.0,0.0,17.0,39.0,12.0,39.0,23.0,46.0,26.0,33.0,20.0,0.0,2.3895117748821404,0.1578947368421052,3.3904761904761904,3.9
1353,7050,https://www.zomato.com/jakarta/kfc-pondok-indah/info,150000,38.0,-6.283748,106.780607,1,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,01000000000000000000000000100000000000000000000000000000000000000000000000000000000000,qqgumb,0.0,86.0,82.0,55.0,31.0,2.0,9.0,41.0,0.0,10.0,0.0,51.0,30.0,38.0,22.0,0.0,2.237340650709194,0.0357142857142857,3.6,3.5
1355,3277,https://www.zomato.com/jakarta/master-squid-gandaria/info,80000,4.0,-6.243815,106.783619,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000000000000000000000000000000000000000000000000000000000000000100000000000,qqgumz,0.0,77.0,51.0,27.0,152.0,17.0,34.0,32.0,16.0,68.0,23.0,28.0,55.0,33.0,44.0,3.0,2.4484939484877484,0.0232558139534883,3.25,3.4
1356,6545,https://www.zomato.com/jakarta/rooftop-bar-kuretake-hotel-kuretakeso-kemang/info,300000,7.0,-6.254084,106.814119,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000100000000000000000000000100000000000000000000000000000000000000000000000,qqguqt,0.0,39.0,24.0,21.0,15.0,6.0,17.0,19.0,8.0,30.0,5.0,39.0,32.0,14.0,15.0,0.0,2.491804883689775,0.2377622377622377,3.764705882352942,3.7
1357,2218,https://www.zomato.com/jakarta/ramen-ya-tanjung-duren/info,120000,6.0,-6.178537,106.792207,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000001000000000000000000000,qqguy5,0.0,51.0,58.0,22.0,39.0,6.0,32.0,29.0,6.0,45.0,22.0,32.0,29.0,15.0,18.0,0.0,2.4928203228252137,0.0681818181818181,3.8333333333333335,3.3
1360,5684,https://www.zomato.com/jakarta/abun-takoyaki-manggarai/info,70000,34.0,-6.213375,106.85449,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,00000000000000000000000000000000000000100000000000000000000000000000000000100000000000,qqguxs,0.0,51.0,85.0,50.0,37.0,9.0,40.0,64.0,12.0,134.0,9.0,26.0,50.0,87.0,44.0,6.0,2.4476060617218858,0.0,0.0,3.3
1361,6136,https://www.zomato.com/jakarta/mood-wellness-studio-and-kitchen-2-kemang/info,150000,31.0,-6.274122,106.816407,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,00000000000000000010000000000000010000000000000000000000000000000000000000000000000010,qqguq9,0.0,24.0,21.0,11.0,11.0,3.0,4.0,15.0,6.0,16.0,5.0,23.0,16.0,20.0,9.0,0.0,2.488031705588269,0.1,3.866666666666666,3.8
1362,3187,https://www.zomato.com/jakarta/kopi-oey-fave-hotel-melawai/info,150000,57.0,-6.2447608458,106.8012898788,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00000000000000000000100000000000000000000000000000000000000010000000000000000000100000,qqguqr,0.0,65.0,42.0,36.0,26.0,4.0,14.0,37.0,9.0,36.0,32.0,36.0,33.0,24.0,25.0,0.0,2.508151822442585,0.1756097560975609,3.572222222222222,3.5
1365,58,https://www.zomato.com/jakarta/hunan-fish-noodle-kelapa-gading/info,100000,40.0,-6.1570464738,106.9088856876,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000001000000000000000000000000000000000000000000000000000000000000000000,qquhbz,0.0,90.0,80.0,36.0,14.0,5.0,9.0,18.0,7.0,2.0,17.0,42.0,39.0,43.0,25.0,0.0,2.2942917206760627,0.1511627906976744,3.623076923076924,3.4
1366,76,https://www.zomato.com/jakarta/gahyo-korean-bbq-kelapa-gading/info,500000,20.0,-6.151232,106.890206,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,00000000000100000000000000000000100000000001000000000000000000000000000000000000000000,qquj02,0.0,66.0,60.0,47.0,24.0,38.0,12.0,30.0,6.0,14.0,1.0,66.0,35.0,47.0,36.0,0.0,2.426685680744864,0.109375,3.7142857142857135,3.7
1368,2796,https://www.zomato.com/jakarta/claypot-oni-pantai-indah-kapuk/info,100000,19.0,-6.1036123827,106.7410504818,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00010000000000000000000000000000000000000000000000000000000000000000000000000000000000,qqgvkb,0.0,16.0,30.0,55.0,2.0,0.0,0.0,9.0,0.0,0.0,1.0,75.0,20.0,75.0,3.0,0.0,1.8140488698472528,0.0839694656488549,3.872727272727272,3.8
1370,5202,https://www.zomato.com/jakarta/old-town-white-coffee-pluit/info,150000,45.0,-6.1076588796,106.779240109,1,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,00010000000000000000100000000000000000000000000000000000000010000000000000000000100000,qqgvmb,0.0,15.0,22.0,51.0,9.0,3.0,7.0,9.0,7.0,9.0,3.0,34.0,30.0,29.0,10.0,0.0,2.342372005803491,0.0909090909090909,3.733333333333333,3.3
1372,3271,https://www.zomato.com/jakarta/nasi-goreng-kebuli-bombom-gandaria/info,80000,44.0,-6.245114,106.789003,0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00100000000000000000000000000000000010000000000000000000000000000000000000000000000000,qqguqp,0.0,63.0,37.0,42.0,27.0,13.0,46.0,47.0,10.0,59.0,21.0,67.0,55.0,40.0,28.0,0.0,2.532445375916874,0.145374449339207,3.509090909090909,3.7
1377,4002,https://www.zomato.com/jakarta/paps-bike-coffee-kuningan/info,50000,7.0,-6.2298840497,106.8342914432,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,00000000000000000000100000000000000000000000000000000000000000000000000000000000000000,qqgux1,0.0,58.0,22.0,29.0,9.0,14.0,5.0,24.0,14.0,31.0,9.0,23.0,17.0,10.0,12.0,0.0,2.4525241320041418,0.18796992481203,3.44,3.6
