url,title,rest_type,rest_price,rest_facility,rest_longlat,rating,review
https://www.zomato.com/jakarta/burgreens-scbd/info,Burgreens,Healthy Food|Western|Indonesian,Rp250.000 for two people (approx.),Home Delivery|Takeaway Available|Table booking recommended|Vegan Options|Indoor Seating|Brunch|Kid Friendly|Vegetarian Friendly|Gluten Free Options|Desserts and Bakes|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2254908547,106.8099047989']",4.4,324
https://www.zomato.com/jakarta/dubu-jib-sudirman/info,Dubu Jib,Korean,Rp300.000 for two people (approx.) Without alcohol,Takeaway Available|Beer|Wifi|Table booking recommended|Indoor Seating|Private Dining Area Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2091552865,106.8182273582']",3.7,58
https://www.zomato.com/jakarta/gudeg-pejompongan-bendungan-hilir/info,Gudeg Pejompongan,Jawa,Rp70.000 for two people (approx.),Breakfast|Home Delivery|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2097470000,106.8122070000']",3.8,121
https://www.zomato.com/jakarta/rocky-rooster-1-palmerah/info,Rocky Rooster,Fast Food,Rp50.000 for two people (approx.),Home Delivery|Takeaway Available|Smoking Area|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2021460000,106.7827370000']",4.2,119
https://www.zomato.com/jakarta/grand-chuan-tin-scbd/info,Grand Chuan Tin,Chinese|Dimsum,Rp150.000 for two people (approx.),Takeaway Available|Wifi|Table booking recommended|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2254700000,106.8097720000']",4.0,115
https://www.zomato.com/jakarta/satoo-deli-shop-shangri-la-hotel-sudirman/info,Satoo Deli Shop - Shangri-La Hotel,Bakery,Rp300.000 for two people (approx.),Breakfast|Takeaway Available|Indoor Seating|Wifi|Desserts and Bakes|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.2030120000,106.8187710000']",3.7,29
https://www.zomato.com/jakarta/pandor-scbd/info,Pand'or,Japanese|French|Italian|Bakery,Rp300.000 for two people (approx.) Without alcohol,Breakfast|Home Delivery|Beer|Table booking recommended|Indoor Seating|Smoking Area|Wifi|Desserts and Bakes,"['https://www.google.com/maps/dir/?api=1&destination=-6.2258590000,106.8062600000']",4.0,92
https://www.zomato.com/jakarta/pippo-senayan/info,Pippo,Italian,Rp400.000 for two people (approx.) Without alcohol,Takeaway Available|Full Bar Available|Buffet|Live Entertainment|Table booking recommended|Indoor Seating|Wifi|Live Music|Smoking Area,"['https://www.google.com/maps/dir/?api=1&destination=-6.2274276513,106.7967867851']",4.0,440
https://www.zomato.com/jakarta/aw-kitchen-by-akira-watanabe-senayan/info,AW Kitchen by Akira Watanabe,Italian|Japanese,Rp500.000 for two people (approx.) Without alcohol,Beer|Serves Cocktails|Private Dining Area Available|Wifi|Live Entertainment|Indoor Seating|Table booking recommended,"['https://www.google.com/maps/dir/?api=1&destination=-6.2255201850,106.8000470102']",4.4,462
https://www.zomato.com/jakarta/mr-bitsy-scbd/info,Mr. Bitsy,Asian,Rp200.000 for two people (approx.) Without alcohol,Breakfast|Takeaway Available|Beer|Indoor Seating|Table booking recommended|Serves Cocktails|Wifi,"['https://www.google.com/maps/dir/?api=1&destination=-6.2267990000,106.8070310000']",3.6,161
