url,title,franchise_flag,rest_type,rest_price,rest_facility,rest_longlat,rating,review
https://www.zomato.com/jakarta/samwon-express-tanjung-duren/info,SamWon Express,0,Korean,Rp150.000 for two people (approx.),Home Delivery|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1782330000,106.7901140000']",2.6,98
https://www.zomato.com/jakarta/pisang-goreng-kalimantan-ameng-tanjung-duren/info,Pisang Goreng Kalimantan Ameng,0,Street Food|Snacks,Rp70.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1738240000,106.7862510000']",3.2,9
https://www.zomato.com/jakarta/tsujiri-tea-house-tanjung-duren/info,TSUJIRI Tea House,0,Desserts|Cafe|Japanese,Rp130.000 for two people (approx.),Takeaway Available|Desserts and Bakes|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1747240000,106.7896570000']",4.2,182
https://www.zomato.com/jakarta/kedai-ar-tanjung-duren/info,Kedai AR,0,Indonesian,"Rp80.000 for two people (approx.)|Kedai AR, nama outlet F&B yang ak temukan kala 'mengisolasi' diri karena serangan virus corona dan #dirumahajaAk memesan beberapa menu melalui layanan Gr*bFood, diantaranya Paket Ayam Taliwang Dada (Rp 40k), Gurame Bakar (Rp 40k) dan Sayur Asem (Rp 13k).Secara keseluruhan rasanya cukup oke, seperti makanan rumahan. Bumbu-nya gurih manis menempel di ikan gurame, yang sayangnya terlalu kurus alias sangat tipis dagingnya.Untuk sayur asem menurutku kuahnya lebih ke manis dengan sedikit pedas daripada rasa asam-nya. Benar-benar makanan rumahan untuk mencukupi kebutuhan di saat-saat seperti ini.",Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1737610000,106.7818390000']",3.2,5
https://www.zomato.com/jakarta/baskin-robbins-2-tanjung-duren/info,Baskin Robbins,0,Ice Cream|Desserts,Rp130.000 for two people (approx.),Takeaway Available|Indoor Seating|Desserts and Bakes|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1773570000,106.7906730000']",3.2,41
https://www.zomato.com/jakarta/betawi-corner-bar-coffee-tanjung-duren/info,Betawi Corner & Bar/Coffee,0,Betawi,Rp200.000 for two people (approx.),Takeaway Available|Wifi|Table reservation required|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1756943052,106.7902418599']",3,51
https://www.zomato.com/jakarta/mangkok-ku-2-tanjung-duren/info,Mangkok Ku,0,Indonesian,Rp80.000 for two people (approx.),Takeaway Available|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1737650000,106.7834550000']",4,347
https://www.zomato.com/jakarta/shushu-tanjung-duren/info,ShuShu,0,Beverages|Tea|Desserts,Rp75.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.1746750000,106.7900750000']",3.7,40
https://www.zomato.com/jakarta/pempek-108-tanjung-duren/info,Pempek 108,0,Palembang,Rp100.000 for two people (approx.),Takeaway Available|Lunch Menu|Indoor Seating|Kid Friendly|Smoking Area|Free Parking|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1743860000,106.7837100000']",3.2,6
https://www.zomato.com/jakarta/warung-sambal-babeh-tanjung-duren/info,Warung Sambal Babeh,0,Indonesian,Rp80.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.1743270000,106.7836880000']",-,1
https://www.zomato.com/jakarta/sharetea-8-tanjung-duren/info,Sharetea 8,0,Bubble Tea|Beverages,Rp60.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1773540000,106.7906740000']",3.6,80
https://www.zomato.com/jakarta/manatea-softserve-tanjung-duren/info,Manatea Softserve,0,Desserts,Rp70.000 for two people (approx.),Indoor Seating|Praying Room|Wifi|Valet Parking Available|Self Service|Desserts and Bakes|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1775022863,106.7930715904']",3.8,37
https://www.zomato.com/jakarta/the-l-caf%C3%A9-tanjung-duren/info,The L CafÃ©,0,Coffee|Indonesian|Snacks|Italian,"Rp160.000 for two people (approx.)|Satu lagi hidden gem cafe di sudut Jakarta Barat. Letaknya ada di dekat Apartement Mediterania Jakarta Barat. Kita bisa masuk dari dalam Mall Central Park juga.Saya memesan Ice Hazelnut Latte with Foam (Rp 35.000). Rasanya sama seperti hazelnut latte pada umumnya sih. Hanya ga terlalu manis, sesuai dengan selera saya tentunya.Saat datang kesana, cafe ini sudah lengkap dengan ornamen khas natal. Ukuran cafenya ga terlalu besar tapi cukup nyaman untuk berlama-lama disini. Cocok banget kalau mau meet up dengan sahabat sambil ngobrol-ngobrol santai. Mereka juga punya spot instagramable lho dan uniknya cafe ini terasa hangat saat didalam.",Takeaway Available|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1775580000,106.7888660000']",3.4,6
https://www.zomato.com/jakarta/excelso-tanjung-duren/info,Excelso,1,Coffee|American|Indonesian,Rp230.000 for two people (approx.),Breakfast|Outdoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1776700000,106.7909760000']",3.1,86
https://www.zomato.com/jakarta/potato-corner-tanjung-duren/info,Potato Corner,0,Snacks,Rp70.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1773530000,106.7906730000']",3.6,33
https://www.zomato.com/jakarta/bakmie-ka-heng-tanjung-duren/info,Bakmie Ka Heng,0,Bakmi,Rp80.000 for two people (approx.),Breakfast|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1819230000,106.7811530000']",3.6,21
https://www.zomato.com/jakarta/ny-shini-tanjung-duren/info,Ny.Shini,0,Street Food|Taiwanese,Rp45.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|Table booking not available|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1803030000,106.7835720000']",-,0
https://www.zomato.com/jakarta/chop-buntut-cak-yo-tanjung-duren/info,Chop Buntut Cak Yo,0,Indonesian|Jawa,Rp200.000 for two people (approx.),Takeaway Available|Indoor Seating|Table booking recommended|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1785370000,106.7922090000']",4,164
https://www.zomato.com/jakarta/foyu-coffee-gelato-tanjung-duren/info,Foyu Coffee & Gelato,0,Coffee|Ice Cream|Desserts,Rp100.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.1718700000,106.7829400000']",3.5,5
https://www.zomato.com/jakarta/ice-hill-tanjung-duren/info,Ice Hill,0,Beverages|Bubble Tea,Rp50.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1737970000,106.7866160000']",3.7,33
https://www.zomato.com/jakarta/hong-tang-2-tanjung-duren/info,Hong Tang,0,Desserts|Taiwanese,Rp100.000 for two people (approx.),Takeaway Available|Indoor Seating|Desserts and Bakes,"['https://www.google.com/maps/dir/?api=1&destination=-6.1784400000,106.7924530000']",3.4,5
https://www.zomato.com/jakarta/kwetiaw-sapi-pontianak-2-tanjung-duren/info,Kwetiaw Sapi Pontianak,0,Indonesian,Rp70.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1782996094,106.7913103849']",3.6,6
https://www.zomato.com/jakarta/sogogi-shabu-tanjung-duren/info,Sogogi Shabu,0,Japanese,Rp150.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1739270000,106.7802250000']",3.3,7
https://www.zomato.com/jakarta/holdak-crispy-chicken-tanjung-duren/info,Holdak Crispy Chicken,0,Korean,Rp100.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1781350000,106.7913000000']",3,67
https://www.zomato.com/jakarta/a-fung-baso-sapi-asli-tanjung-duren/info,A Fung Baso Sapi Asli,0,Bakso,Rp130.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1773530000,106.7906700000']",3.9,36
https://www.zomato.com/jakarta/pempek-bunga-mas-18-1-tanjung-duren/info,Pempek Bunga Mas 18,0,Palembang,Rp60.000 for two people (approx.),Breakfast|Home Delivery|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1815530000,106.7835710000']",3.4,23
https://www.zomato.com/jakarta/bakmi-bintang-gading-tanjung-duren/info,Bakmi Bintang Gading,0,Bakmi|Chinese,Rp120.000 for two people (approx.),Breakfast|Home Delivery|Takeaway Available|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1741880000,106.7881950000']",3.8,105
https://www.zomato.com/jakarta/kopi-kurang-lebih-tanjung-duren/info,Kopi Kurang Lebih,0,Coffee|Beverages,Rp50.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.1713330000,106.7828580000']",3.8,6
https://www.zomato.com/jakarta/nasi-kulit-syuurga-tanjung-duren/info,Nasi Kulit Syuurga,0,Indonesian,"Rp40.000 for two people (approx.)|Nasi Kulit Syuurga[nasi, serundeng, kulit ayam krispi, paru goreng, ayam goreng, sambal bawang, potongan ketimun].Rp. 30.000,-.Nasi kulit endeus dari Yogyakarta akhirnya buka cabang di Tangerang, guysss!Dari sekian nasi kulit yg GoodDay pernah coba, yg ini masih berada di podium pertama👏🏻 Varian menu dan toppingnya banyak, porsi toppingnya ngk pelit, serta harganya bersaing. Kulit dan paru gorengnya super crispy, serundengnya wangi, bumbu ayamnya menyerap ke dagingnya, sambel bawangnya pedes puol🤤 mantul pokoknya!.FYI, selain menyediakan berbagai varian topping serta mix n’ match menu, @nasikulitsyuurga juga menyediakan menu jumbo untuk kalian si pecinta kulit ayam...read more",Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1745070000,106.7836850000']",2.8,12
https://www.zomato.com/jakarta/penang-paradise-tanjung-duren/info,Penang Paradise,0,Malaysian,Rp150.000 for two people (approx.),Takeaway Available|Indoor Seating|Table booking recommended|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1788240000,106.7920570000']",3.7,131
https://www.zomato.com/jakarta/bakmi-hong-tanjung-duren/info,Bakmi Hong,0,Bakmi|Makassar,Rp70.000 for two people (approx.),Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1773280000,106.7801410000']",3.7,11
https://www.zomato.com/jakarta/ginger-finger-tanjung-duren/info,Ginger Finger,0,Beverages,Rp50.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.1700299912,106.7801265791']",-,1
https://www.zomato.com/jakarta/rm-wong-tegal-tanjung-duren/info,RM Wong Tegal,0,Jawa|Satay|Indonesian,"Rp100.000 for two people (approx.)|Rumah Makan ini sudah ada sejak 11 tahun dan 5 tahun di tempat yang sekarang, pemiliknya asli dari Tegal dan bahan-bahan yang digunakan ""impor"" dari sana.Menu favorit di resto ini sate kambing mudanya, yang tertulis ""sate wedus."" Rasanya benar-benar otentik persis seperti di Tegal, dagingnya empuk, gurih dan juicy, ngga bau kambing sama sekali, dan teknik pembakarannya juga bagus! Seporsi isi 10 tusuk seharga Rp55ribu.Menu lainnya Nasi Lengko, isinya nasi dengan tahu dan taoge disiram bumbu kacang, ditaburi kerupuk kuning dan diberi kecap manis. Lezat sekali, gurih dan crunchy!Resto ini menyediakan Tahu Aci dan Tahu Pletok. Menu Tahu Pletok ini sangat otentik...read more",Breakfast|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1823390000,106.7828760000']",3.9,12
https://www.zomato.com/jakarta/beard-papas-tanjung-duren/info,Beard Papa's,0,Bakery|Desserts,Rp50.000 for two people (approx.),Takeaway Available|Desserts and Bakes|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1773540000,106.7906720000']",3.9,67
https://www.zomato.com/jakarta/alpukat-bistro-tanjung-duren/info,Alpukat Bistro,0,Chinese|Indonesian,Rp80.000 for two people (approx.),Breakfast|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1703960000,106.7853210000']",3.7,41
https://www.zomato.com/jakarta/bakso-solo-samrat-tanjung-duren/info,Bakso Solo Samrat,1,Bakso|Jawa,Rp120.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1748580000,106.7837240000']",4.1,157
https://www.zomato.com/jakarta/avocado-lover-tanjung-duren/info,Avocado Lover,0,Beverages,Rp100.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.1775460000,106.7909640000']",3.1,20
https://www.zomato.com/jakarta/warung-leko-tanjung-duren/info,Warung Leko,0,Jawa,Rp230.000 for two people (approx.),Takeaway Available|Smoking Area|Indoor Seating|Table booking recommended|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1779270000,106.7911740000']",3.7,187
https://www.zomato.com/jakarta/holland-bakery-tanjung-duren/info,Holland Bakery,0,Bakery|Desserts,Rp50.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|Desserts and Bakes|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1785340000,106.7922060000']",3.7,15
https://www.zomato.com/jakarta/burgreens-bowl-tanjung-duren/info,Burgreens Bowl,0,Healthy Food|Western|Indonesian,Rp250.000 for two people (approx.),Takeaway Available|Indoor Seating|Kid Friendly|Vegan Options|Gluten Free Options|Vegetarian Friendly|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1773520000,106.7906850000']",4.1,194
https://www.zomato.com/jakarta/warunk-upnormal-tanjung-duren/info,Warunk Upnormal,1,Street Food|Indonesian,Rp100.000 for two people (approx.),Takeaway Available|Smoking Area|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1739540000,106.7860830000']",2.4,130
https://www.zomato.com/jakarta/nasi-campur-putri-kenanga-tanjung-duren/info,Nasi Campur Putri Kenanga,0,Chinese,Rp120.000 for two people (approx.),Takeaway Available|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1783552753,106.7913170904']",3,48
https://www.zomato.com/jakarta/jianbing-master-tanjung-duren/info,Jianbing Master,0,Chinese,Rp60.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1737620000,106.7819520000']",3.6,42
https://www.zomato.com/jakarta/fiesta-steak-tanjung-duren/info,Fiesta Steak,0,Steak,Rp250.000 for two people (approx.),Indoor Seating|Table booking recommended|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1788460000,106.7919490000']",3.4,75
https://www.zomato.com/jakarta/coco-cafe-tanjung-duren/info,Coco Cafe,0,Coffee|Desserts,Rp120.000 for two people (approx.),Takeaway Available|Outdoor Seating|Desserts and Bakes|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1756600000,106.7895010000']",3.8,33
https://www.zomato.com/jakarta/din-tai-fung-chefs-table-tanjung-duren/info,Din Tai Fung - Chef's Table,0,Chinese,Rp250.000 for two people (approx.),Table booking recommended|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1786400000,106.7921960000']",4.1,138
https://www.zomato.com/jakarta/chipmunks-playland-and-cafe-tanjung-duren/info,Chipmunks Playland and Cafe,0,Cafe,Rp200.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|Kid Friendly|Table booking not available|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1747230000,106.7896570000']",-,0
https://www.zomato.com/jakarta/restu-2-tanjung-duren/info,Restu,0,Jawa|Chinese,"Rp100.000 for two people (approx.)|Bagi orang kantoran, tempat makan ini adalah penyelamat. Konsepnya seperti warteg tapi jauh lebih bersih & masakan lauknya jauh lebih beragam. Untuk 1 porsi nasi putih dengan menu ayam & lauk + teh hangat tawar harganya cuma Rp16.500 saja. Rasa masakannya lumayan enak.",Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1742020000,106.7887040000']",-,2
https://www.zomato.com/jakarta/kopi-punyaku-tanjung-duren/info,Kopi Punyaku,0,Beverages|Coffee,Rp50.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1760863382,106.7835257948']",-,0
https://www.zomato.com/jakarta/ayam-geprek-mas-eko-asli-jogja-tanjung-duren/info,Ayam Geprek Mas Eko Asli Jogja,0,Indonesian,Rp70.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1707080000,106.7830990000']",3.9,201
https://www.zomato.com/jakarta/kantin-angsana-tanjung-duren/info,Kantin Angsana,0,Indonesian,Rp60.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1790930000,106.7886720000']",-,1
https://www.zomato.com/jakarta/rumah-juliet-tanjung-duren/info,Rumah Juliet,0,Cafe|Bakery|Coffee|Tea,Rp120.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|Desserts and Bakes|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1705550000,106.7862440000']",4,79
https://www.zomato.com/jakarta/ayam-bakar-kambal-tanjung-duren/info,"Ayam Bakar ""Kambal""",0,Jawa,Rp100.000 for two people (approx.),Breakfast|Home Delivery|Takeaway Available|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1738470000,106.7829470000']",3.6,41
https://www.zomato.com/jakarta/hop-hop-1-tanjung-duren/info,Hop Hop,0,Bubble Tea|Beverages,"Rp60.000 for two people (approx.)|IG : thehandsofcuisineKalo kata temen2ku yang dari kecil uda di Jakarta, HopHop ini uda nemenin masa kecil mereka berarti bukanya uda lama dong ya, salut sampe punya banyak cabang. Pesen Milk Tea Bobanya mereka, harga murah meriah cuma Rp 23,000. Kalian juga bisa request tingkat kemanisannya, cocok deh buat pelepas dahaga. Di sini juga tersedia beberapa tempat duduk, kira2 bisa untuk 3-4 orang gitu deh. Anw, mereka lagi ada promo 17an loh, buy 1 get 1 gitu, maksimal freenya 2 , buruan ajak temen2 kalian. Hehehe 😉😉",Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1773540000,106.7906740000']",3,21
https://www.zomato.com/jakarta/onezo-tanjung-duren/info,OneZo,0,Bubble Tea|Beverages,Rp60.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.1785489392,106.7922085896']",-,3
https://www.zomato.com/jakarta/coffee-chel-tanjung-duren/info,Coffee Chel,0,Coffee|Tea|Snacks,Rp150.000 for two people (approx.),Breakfast|Board Games|Indoor Seating|Wifi|Desserts and Bakes|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1735819862,106.7857994512']",3.6,5
https://www.zomato.com/jakarta/ropang-boss-tanjung-duren/info,Ropang Boss,0,Street Food|Indonesian,Rp100.000 for two people (approx.),Takeaway Available|Outdoor Seating|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1759870000,106.7800750000']",-,0
https://www.zomato.com/jakarta/manse-korean-grill-tanjung-duren/info,Manse Korean Grill,0,Korean|Grill,Rp200.000 for two people (approx.),Takeaway Available|Table booking recommended|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1739700000,106.7808550000']",3.4,163
https://www.zomato.com/jakarta/shabu-shabu-express-tanjung-duren/info,Shabu - Shabu Express,0,Japanese,Rp200.000 for two people (approx.),Indoor Seating|Table booking recommended|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1773540000,106.7906740000']",2.8,112
https://www.zomato.com/jakarta/pempek-pelita-1-tanjung-duren/info,Pempek Pelita,0,Palembang,Rp80.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.1743170000,106.7836880000']",-,2
https://www.zomato.com/jakarta/kedai-ibu-nary-tanjung-duren/info,Kedai Ibu Nary,0,Indonesian,Rp80.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.1744010000,106.7837070000']",-,2
https://www.zomato.com/jakarta/shiny-tea-tanjung-duren/info,Shiny Tea,0,Bubble Tea|Beverages,Rp50.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|Smoking Area|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1784880000,106.7897740000']",2.7,17
https://www.zomato.com/jakarta/georgia-tanjung-duren/info,Georgia,0,Italian,Rp200.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|Table booking recommended|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1782662765,106.7905261740']",3.9,139
https://www.zomato.com/jakarta/simply-tanjung-duren/info,Simply,0,Juices|Beverages,Rp50.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1773630000,106.7906800000']",3.2,24
https://www.zomato.com/jakarta/gado-gado-gang-kancil-1-tanjung-duren/info,Gado Gado Gang Kancil,0,Betawi,Rp120.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.1747220000,106.7896580000']",-,1
https://www.zomato.com/jakarta/pappa-jack-asian-cuisine-tanjung-duren/info,Pappa Jack Asian Cuisine,0,Peranakan|Coffee,Rp330.000 for two people (approx.),Takeaway Available|Table booking recommended|Wifi|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1748616452,106.7903028801']",3.2,83
https://www.zomato.com/jakarta/the-peoples-cafe-1-tanjung-duren/info,The People's Cafe,0,Italian|Indonesian|Tea|Coffee,Rp200.000 for two people (approx.) Without alcohol,Takeaway Available|Beer|Indoor Seating|Wifi|Table booking recommended,"['https://www.google.com/maps/dir/?api=1&destination=-6.1766496293,106.7910837382']",3.9,208
https://www.zomato.com/jakarta/isshin-1-tanjung-duren/info,Isshin,0,Japanese,Rp200.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1770430000,106.7914030000']",4.4,177
https://www.zomato.com/jakarta/bakmi-ayam-om-ndut-tanjung-duren/info,Bakmi Ayam Om Ndut,0,Bakmi,Rp50.000 for two people (approx.),Breakfast|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1689510000,106.7831380000']",-,0
https://www.zomato.com/jakarta/coffee-matters-tanjung-duren/info,Coffee Matters,0,Coffee,Rp80.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.1778742817,106.7912979797']",-,1
https://www.zomato.com/jakarta/madam-rich-tanjung-duren/info,Madam Rich,0,Asian,Rp200.000 for two people (approx.) Without alcohol,Takeaway Available|Beer|Wifi|Indoor Seating|Table booking recommended|Smoking Area,"['https://www.google.com/maps/dir/?api=1&destination=-6.1774910000,106.7911200000']",2.6,103
https://www.zomato.com/jakarta/ramen-ya-tanjung-duren/info,Ramen Ya!,0,Ramen|Japanese,Rp120.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1785370000,106.7922070000']",3.3,6
https://www.zomato.com/jakarta/martabak-orins-tanjung-duren/info,Martabak Orins,1,Martabak|Street Food,Rp80.000 for two people (approx.),Takeaway Available|Indoor Seating|Desserts and Bakes|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1801240000,106.7837870000']",3.4,20
https://www.zomato.com/jakarta/boba-zilla-tanjung-duren/info,Boba Zilla,0,Bubble Tea,Rp40.000 for two people (approx.),Takeaway Available|Indoor Seating,"['https://www.google.com/maps/dir/?api=1&destination=-6.1740650000,106.7836800000']",-,1
https://www.zomato.com/jakarta/kedai-kokoho-tanjung-duren/info,Kedai KoKoHo,0,Street Food|Coffee|Indonesian,Rp90.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1785320000,106.7922090000']",3.3,4
https://www.zomato.com/jakarta/hiroyuki-ramen-tanjung-duren/info,Hiroyuki Ramen,0,Ramen,Rp100.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1739240000,106.7825070000']",3.4,5
https://www.zomato.com/jakarta/bakso-boedjangan-tanjung-duren/info,Bakso Boedjangan,0,Bakso|Bakmi|Indonesian,Rp100.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1736220000,106.7834580000']",2.9,122
https://www.zomato.com/jakarta/ohayou-cheese-toast-tanjung-duren/info,Ohayou Cheese Toast,0,Desserts|Japanese,Rp60.000 for two people (approx.),Takeaway Available|Indoor Seating|Desserts and Bakes|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1785350000,106.7922090000']",3.7,33
https://www.zomato.com/jakarta/wee-nam-kee-tanjung-duren/info,Wee Nam Kee,0,Chinese,Rp200.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|Table booking recommended|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1773550000,106.7906740000']",4.1,218
https://www.zomato.com/jakarta/momoiro-tanjung-duren/info,Momoiro,0,Bakery,Rp80.000 for two people (approx.),Takeaway Available|Indoor Seating|Desserts and Bakes,"['https://www.google.com/maps/dir/?api=1&destination=-6.1782560000,106.7902640000']",3,16
https://www.zomato.com/jakarta/dapur-cianjur-tanjung-duren/info,Dapur Cianjur,0,Indonesian,Rp80.000 for two people (approx.),Home Delivery|Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1735560000,106.7848180000']",3.8,49
https://www.zomato.com/jakarta/soto-sop-khas-betawi-bang-nawi-tanjung-duren/info,Soto & Sop Khas Betawi Bang Nawi,0,Soto|Betawi,Rp70.000 for two people (approx.),Takeaway Available|Indoor Seating|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1485680000,106.9124300000']",3.5,45
https://www.zomato.com/jakarta/go-curry-tanjung-duren/info,Go! Curry,0,Thai|Japanese|Indian,Rp250.000 for two people (approx.),Home Delivery|Takeaway Available|Table booking recommended|Indoor Seating|Wifi|No Alcohol Available,"['https://www.google.com/maps/dir/?api=1&destination=-6.1751370000,106.7901030000']",4,249
