district,rest_url,count
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/origins-authentic-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/papa-rons-pizza-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/din-tai-fung-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/singapore-koo-kee-restaurant-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/cafe-kohi-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/warung-koffie-batavia-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/bakmi-gading-permai-bgp-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/yima-yila-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/alberto-gelato-patisserie-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/kemangi-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/fish-co-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/mr-dakgalbi-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/orbit-gelato-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/mornington-kitchen-coffee-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/cold-stone-creamery-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/omija-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/kfc-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/depot-nasi-campur-pojok-tambak-bayan-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/hang-tuah-kopi-toastery-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/pizza-e-birra-sports-bar-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/kopi-presso-coffee-kitchen-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/gooma-tea-bar-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/sop-buntut-ibu-henny-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/carls-jr-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/bakmi-phak-cam-kee-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/ayam-goreng-pemuda-surabaya-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/kyo-sushi-2-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/suwon-galbi-2-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/jonbons-coffee-eatery-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/sate-domba-africa-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/bakmi-ayam-honey-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/okirobox-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/pizza-place-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/sibas-fish-factory-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/starbucks-coffee-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/sentosa-live-seafood-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/koko-brown-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/gyu-kaku-japanese-bbq-1-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/ropang-plus-plus-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/gaya-gelato-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/rm-yung-fa-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/soto-betawi-bang-sawit-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/kalima-coffee-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/restoran-ikan-tude-manado-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/kopium-artisan-coffee-kelapa-gading/info,501
https://www.zomato.com/jakarta/kelapa-gading-restaurants,https://www.zomato.com/jakarta/aroma-palopo-kelapa-gading/info,501
